anchor,anchor_name,anchor_topic,anchor_n,rank,rec_menu,rec_name,source,score_pct,pair_n
2295,부모님이랑 왜 부딪칠까,일반운세|*,2,5,2141,그 사람의 속마음,관심사,1.9,67
2296,지금 하는 거...계속 할까 말까?,일반운세|*,69,1,2202,사주로 보는 직업운,관심사,3.3,117
2296,지금 하는 거...계속 할까 말까?,일반운세|*,69,2,2165,사주로 보는 재물운,관심사,2.9,102
2296,지금 하는 거...계속 할까 말까?,일반운세|*,69,3,21964,내 사주에 연애 상대 몇 명 있을까?,관심사,2.2,76
2296,지금 하는 거...계속 할까 말까?,일반운세|*,69,4,28729,내 운이 트이는 동네는?(서울편),관심사,2.0,69
2296,지금 하는 거...계속 할까 말까?,일반운세|*,69,5,2141,그 사람의 속마음,관심사,1.9,67
2303,그 사람과 나의 전생 관계,연애|*,110,1,1210,우리 얼마나 오래 갈까?,직접,14.9,11
2303,그 사람과 나의 전생 관계,연애|*,110,2,2141,그 사람의 속마음,관심사,5.4,1227
2303,그 사람과 나의 전생 관계,연애|*,110,3,2505,지금 날 좋아하는 사람은?,관심사,3.1,715
2303,그 사람과 나의 전생 관계,연애|*,110,4,42952,내 사주에 쓰인 운명의 배우자,관심사,2.7,611
2303,그 사람과 나의 전생 관계,연애|*,110,5,13663,어떤 사람과 사귈 운명일까?,관심사,2.4,556
2306,내 스킨십 스타일,일반운세|*,8,1,2202,사주로 보는 직업운,관심사,3.3,117
2306,내 스킨십 스타일,일반운세|*,8,2,2165,사주로 보는 재물운,관심사,2.9,102
2306,내 스킨십 스타일,일반운세|*,8,3,21964,내 사주에 연애 상대 몇 명 있을까?,관심사,2.2,76
2306,내 스킨십 스타일,일반운세|*,8,4,28729,내 운이 트이는 동네는?(서울편),관심사,2.0,69
2306,내 스킨십 스타일,일반운세|*,8,5,2141,그 사람의 속마음,관심사,1.9,67
2326,그 사람과 나의 속궁합,연애|궁합,61,1,1210,우리 얼마나 오래 갈까?,관심사,5.9,155
2326,그 사람과 나의 속궁합,연애|궁합,61,2,2166,그 사람과 나의 사주 궁합,관심사,5.2,136
2326,그 사람과 나의 속궁합,연애|궁합,61,3,27376,결혼 OX 궁합: 이 사람과 결혼해도 될까?,관심사,4.5,119
2326,그 사람과 나의 속궁합,연애|궁합,61,4,2141,그 사람의 속마음,관심사,3.8,99
2326,그 사람과 나의 속궁합,연애|궁합,61,5,26805,그 사람과 나의 3가지 사주궁합,관심사,2.8,73
2328,내 운명의 상대,연애|새로운만남,612,1,23878,내 운명 지금 어디 있을까?,직접,6.8,29
2328,내 운명의 상대,연애|새로운만남,612,2,21964,내 사주에 연애 상대 몇 명 있을까?,직접,6.1,26
2328,내 운명의 상대,연애|새로운만남,612,3,22360,사주로 보는 내 결혼 상대는?,직접,3.3,14
2328,내 운명의 상대,연애|새로운만남,612,4,2505,지금 날 좋아하는 사람은?,직접,3.0,13
2328,내 운명의 상대,연애|새로운만남,612,5,13663,어떤 사람과 사귈 운명일까?,직접,2.6,11
2329,화 풀어주는 법,일반운세|*,42,1,2202,사주로 보는 직업운,관심사,3.3,117
2329,화 풀어주는 법,일반운세|*,42,2,2165,사주로 보는 재물운,관심사,2.9,102
2329,화 풀어주는 법,일반운세|*,42,3,21964,내 사주에 연애 상대 몇 명 있을까?,관심사,2.2,76
2329,화 풀어주는 법,일반운세|*,42,4,28729,내 운이 트이는 동네는?(서울편),관심사,2.0,69
2329,화 풀어주는 법,일반운세|*,42,5,2141,그 사람의 속마음,관심사,1.9,67
2341,(미상:2341),일반운세|*,10,1,2202,사주로 보는 직업운,관심사,3.3,117
2341,(미상:2341),일반운세|*,10,2,2165,사주로 보는 재물운,관심사,2.9,102
2341,(미상:2341),일반운세|*,10,3,21964,내 사주에 연애 상대 몇 명 있을까?,관심사,2.2,76
2341,(미상:2341),일반운세|*,10,4,28729,내 운이 트이는 동네는?(서울편),관심사,2.0,69
2341,(미상:2341),일반운세|*,10,5,2141,그 사람의 속마음,관심사,1.9,67
2343,우리 2세는 어떤 아이일까?,일반운세|*,60,1,2202,사주로 보는 직업운,관심사,3.3,117
2343,우리 2세는 어떤 아이일까?,일반운세|*,60,2,2165,사주로 보는 재물운,관심사,2.9,102
2343,우리 2세는 어떤 아이일까?,일반운세|*,60,3,21964,내 사주에 연애 상대 몇 명 있을까?,관심사,2.2,76
2343,우리 2세는 어떤 아이일까?,일반운세|*,60,4,28729,내 운이 트이는 동네는?(서울편),관심사,2.0,69
2343,우리 2세는 어떤 아이일까?,일반운세|*,60,5,2141,그 사람의 속마음,관심사,1.9,67
2345,반려동물의 속마음,연애|속마음,33,1,2141,그 사람의 속마음,관심사,13.8,597
2345,반려동물의 속마음,연애|속마음,33,2,17212,그 사람이 연락을 안 하는 이유,관심사,9.4,408
2345,반려동물의 속마음,연애|속마음,33,3,400,다시 만날 수 있을까,관심사,4.2,180
2345,반려동물의 속마음,연애|속마음,33,4,16426,좋아하는 그 사람의 속마음은?,관심사,3.3,143
2345,반려동물의 속마음,연애|속마음,33,5,2429,그 사람과 사귀면 어떨까?,관심사,3.0,132
2347,반려동물과 내 궁합,일반운세|궁합,13,1,2395,내 첫인상 어떨까?,관심사,8.4,11
2347,반려동물과 내 궁합,일반운세|궁합,13,2,2240,연애할 때 내 매력은 뭘까?,관심사,6.1,8
2347,반려동물과 내 궁합,일반운세|궁합,13,3,2141,그 사람의 속마음,관심사,6.1,8
2347,반려동물과 내 궁합,일반운세|궁합,13,4,2227,동갑vs연하vs연상,관심사,3.1,4
2347,반려동물과 내 궁합,일반운세|궁합,13,5,2216,그 회사가 나랑 잘 어울릴까?,관심사,3.1,4
2349,(미상:2349),일반운세|*,6,1,2202,사주로 보는 직업운,관심사,3.3,117
2349,(미상:2349),일반운세|*,6,2,2165,사주로 보는 재물운,관심사,2.9,102
2349,(미상:2349),일반운세|*,6,3,21964,내 사주에 연애 상대 몇 명 있을까?,관심사,2.2,76
2349,(미상:2349),일반운세|*,6,4,28729,내 운이 트이는 동네는?(서울편),관심사,2.0,69
2349,(미상:2349),일반운세|*,6,5,2141,그 사람의 속마음,관심사,1.9,67
2351,퇴사할까 말까,학업직업|*,110,1,2202,사주로 보는 직업운,직접,12.9,11
2351,퇴사할까 말까,학업직업|*,110,2,2425,이달의 합격운,관심사,4.3,109
2351,퇴사할까 말까,학업직업|*,110,3,536,시험 잘 볼 수 있을까,관심사,3.0,77
2351,퇴사할까 말까,학업직업|*,110,4,2155,이달의 취업운은 어떨까?,관심사,3.0,77
2351,퇴사할까 말까,학업직업|*,110,5,2165,사주로 보는 재물운,관심사,2.8,73
2363,그 사람이 바라는 내 모습은?,연애|*,44,1,2141,그 사람의 속마음,관심사,5.4,1227
2363,그 사람이 바라는 내 모습은?,연애|*,44,2,2505,지금 날 좋아하는 사람은?,관심사,3.1,715
2363,그 사람이 바라는 내 모습은?,연애|*,44,3,42952,내 사주에 쓰인 운명의 배우자,관심사,2.7,611
2363,그 사람이 바라는 내 모습은?,연애|*,44,4,13663,어떤 사람과 사귈 운명일까?,관심사,2.4,556
2363,그 사람이 바라는 내 모습은?,연애|*,44,5,400,다시 만날 수 있을까,관심사,2.4,552
2365,내 도덕유형 진단,기타|*,4,1,2141,그 사람의 속마음,관심사,4.3,6
2365,내 도덕유형 진단,기타|*,4,2,2505,지금 날 좋아하는 사람은?,관심사,1.4,2
2365,내 도덕유형 진단,기타|*,4,3,47704,삼신할매가 점지한 내 진짜 인연 VS 가짜 인연,관심사,1.4,2
2365,내 도덕유형 진단,기타|*,4,4,43117,내 사주의 사랑운: 연애만? 결혼까지!,관심사,1.4,2
2365,내 도덕유형 진단,기타|*,4,5,400,다시 만날 수 있을까,관심사,1.4,2
2366,지금 헤어져도 될까,연애|재회,192,1,2170,우리가 헤어진다면,직접,33.8,51
2366,지금 헤어져도 될까,연애|재회,192,2,400,다시 만날 수 있을까,관심사,15.0,1753
2366,지금 헤어져도 될까,연애|재회,192,3,2142,재회확률 높이는 법,관심사,8.7,1014
2366,지금 헤어져도 될까,연애|재회,192,4,2236,전연인 어떻게 지낼까,관심사,6.5,762
2366,지금 헤어져도 될까,연애|재회,192,5,2141,그 사람의 속마음,관심사,5.1,596
2380,(미상:2380),일반운세|*,6,1,2202,사주로 보는 직업운,관심사,3.3,117
2380,(미상:2380),일반운세|*,6,2,2165,사주로 보는 재물운,관심사,2.9,102
2380,(미상:2380),일반운세|*,6,3,21964,내 사주에 연애 상대 몇 명 있을까?,관심사,2.2,76
2380,(미상:2380),일반운세|*,6,4,28729,내 운이 트이는 동네는?(서울편),관심사,2.0,69
2380,(미상:2380),일반운세|*,6,5,2141,그 사람의 속마음,관심사,1.9,67
2395,내 첫인상 어떨까?,일반운세|*,71,1,2202,사주로 보는 직업운,관심사,3.3,117
2395,내 첫인상 어떨까?,일반운세|*,71,2,2165,사주로 보는 재물운,관심사,2.9,102
2395,내 첫인상 어떨까?,일반운세|*,71,3,21964,내 사주에 연애 상대 몇 명 있을까?,관심사,2.2,76
2395,내 첫인상 어떨까?,일반운세|*,71,4,28729,내 운이 트이는 동네는?(서울편),관심사,2.0,69
2395,내 첫인상 어떨까?,일반운세|*,71,5,2141,그 사람의 속마음,관심사,1.9,67
2407,(미상:2407),일반운세|*,8,1,2202,사주로 보는 직업운,관심사,3.3,117
2407,(미상:2407),일반운세|*,8,2,2165,사주로 보는 재물운,관심사,2.9,102
2407,(미상:2407),일반운세|*,8,3,21964,내 사주에 연애 상대 몇 명 있을까?,관심사,2.2,76
2407,(미상:2407),일반운세|*,8,4,28729,내 운이 트이는 동네는?(서울편),관심사,2.0,69
2407,(미상:2407),일반운세|*,8,5,2141,그 사람의 속마음,관심사,1.9,67
2413,그 사람 사주풀이,연애|*,2,1,2141,그 사람의 속마음,관심사,5.4,1227
2413,그 사람 사주풀이,연애|*,2,2,2505,지금 날 좋아하는 사람은?,관심사,3.1,715
2413,그 사람 사주풀이,연애|*,2,3,42952,내 사주에 쓰인 운명의 배우자,관심사,2.7,611
2413,그 사람 사주풀이,연애|*,2,4,13663,어떤 사람과 사귈 운명일까?,관심사,2.4,556
2413,그 사람 사주풀이,연애|*,2,5,400,다시 만날 수 있을까,관심사,2.4,552
2414,사주로 보는 연애성향,연애|*,15,1,2141,그 사람의 속마음,관심사,5.4,1227
2414,사주로 보는 연애성향,연애|*,15,2,2505,지금 날 좋아하는 사람은?,관심사,3.1,715
2414,사주로 보는 연애성향,연애|*,15,3,42952,내 사주에 쓰인 운명의 배우자,관심사,2.7,611
2414,사주로 보는 연애성향,연애|*,15,4,13663,어떤 사람과 사귈 운명일까?,관심사,2.4,556
2414,사주로 보는 연애성향,연애|*,15,5,400,다시 만날 수 있을까,관심사,2.4,552
2415,2020년 솔로탈출 시기,연애|새로운만남,27,1,2141,그 사람의 속마음,관심사,4.4,365
2415,2020년 솔로탈출 시기,연애|새로운만남,27,2,2505,지금 날 좋아하는 사람은?,관심사,4.4,360
2415,2020년 솔로탈출 시기,연애|새로운만남,27,3,21964,내 사주에 연애 상대 몇 명 있을까?,관심사,3.8,311
2415,2020년 솔로탈출 시기,연애|새로운만남,27,4,13663,어떤 사람과 사귈 운명일까?,관심사,3.6,295
2415,2020년 솔로탈출 시기,연애|새로운만남,27,5,23878,내 운명 지금 어디 있을까?,관심사,2.5,208
2417,사주로 보는 그 사람 연애 유형,연애|*,9,1,2141,그 사람의 속마음,관심사,5.4,1227
2417,사주로 보는 그 사람 연애 유형,연애|*,9,2,2505,지금 날 좋아하는 사람은?,관심사,3.1,715
2417,사주로 보는 그 사람 연애 유형,연애|*,9,3,42952,내 사주에 쓰인 운명의 배우자,관심사,2.7,611
2417,사주로 보는 그 사람 연애 유형,연애|*,9,4,13663,어떤 사람과 사귈 운명일까?,관심사,2.4,556
2417,사주로 보는 그 사람 연애 유형,연애|*,9,5,400,다시 만날 수 있을까,관심사,2.4,552
2418,사주로 보는 내 타고난 결혼운,결혼|결혼시기,56,1,21964,내 사주에 연애 상대 몇 명 있을까?,관심사,3.0,56
2418,사주로 보는 내 타고난 결혼운,결혼|결혼시기,56,2,27376,결혼 OX 궁합: 이 사람과 결혼해도 될까?,관심사,2.6,48
2418,사주로 보는 내 타고난 결혼운,결혼|결혼시기,56,3,22360,사주로 보는 내 결혼 상대는?,관심사,2.4,45
2418,사주로 보는 내 타고난 결혼운,결혼|결혼시기,56,4,13663,어떤 사람과 사귈 운명일까?,관심사,2.3,44
2418,사주로 보는 내 타고난 결혼운,결혼|결혼시기,56,5,23878,내 운명 지금 어디 있을까?,관심사,2.3,43
2422,특정 날짜 내 사주 운세,일반운세|*,126,1,2202,사주로 보는 직업운,관심사,3.3,117
2422,특정 날짜 내 사주 운세,일반운세|*,126,2,2165,사주로 보는 재물운,관심사,2.9,102
2422,특정 날짜 내 사주 운세,일반운세|*,126,3,21964,내 사주에 연애 상대 몇 명 있을까?,관심사,2.2,76
2422,특정 날짜 내 사주 운세,일반운세|*,126,4,28729,내 운이 트이는 동네는?(서울편),관심사,2.0,69
2422,특정 날짜 내 사주 운세,일반운세|*,126,5,2141,그 사람의 속마음,관심사,1.9,67
2424,(미상:2424),학업직업|*,1,1,2202,사주로 보는 직업운,관심사,6.9,178
2424,(미상:2424),학업직업|*,1,2,2425,이달의 합격운,관심사,4.3,109
2424,(미상:2424),학업직업|*,1,3,536,시험 잘 볼 수 있을까,관심사,3.0,77
2424,(미상:2424),학업직업|*,1,4,2155,이달의 취업운은 어떨까?,관심사,3.0,77
2424,(미상:2424),학업직업|*,1,5,2165,사주로 보는 재물운,관심사,2.8,73
2425,이달의 합격운,학업직업|*,263,1,2155,이달의 취업운은 어떨까?,직접,14.7,20
2425,이달의 합격운,학업직업|*,263,2,2250,면접 합격할 수 있을까?,직접,14.7,20
2425,이달의 합격운,학업직업|*,263,3,2202,사주로 보는 직업운,관심사,6.9,178
2425,이달의 합격운,학업직업|*,263,4,536,시험 잘 볼 수 있을까,관심사,3.0,77
2425,이달의 합격운,학업직업|*,263,5,2165,사주로 보는 재물운,관심사,2.8,73
2428,사주로 보는 전생과 현생,자기탐구|*,53,1,2202,사주로 보는 직업운,관심사,3.9,25
2428,사주로 보는 전생과 현생,자기탐구|*,53,2,2141,그 사람의 속마음,관심사,3.3,21
2428,사주로 보는 전생과 현생,자기탐구|*,53,3,18668,사주로 보는 성격유형,관심사,2.7,17
2428,사주로 보는 전생과 현생,자기탐구|*,53,4,18702,내 사주로 연예인이 된다면?,관심사,2.4,15
2428,사주로 보는 전생과 현생,자기탐구|*,53,5,2273,전생 알아보기,관심사,2.2,14
2429,그 사람과 사귀면 어떨까?,연애|썸짝사랑,73,1,2141,그 사람의 속마음,직접,20.0,10
2429,그 사람과 사귀면 어떨까?,연애|썸짝사랑,73,2,17212,그 사람이 연락을 안 하는 이유,관심사,3.9,81
2429,그 사람과 사귀면 어떨까?,연애|썸짝사랑,73,3,18648,내가 관심 있는 거 눈치챘을까?,관심사,2.8,59
2429,그 사람과 사귀면 어떨까?,연애|썸짝사랑,73,4,16378,짝사랑 이루어질까?,관심사,2.4,49
2429,그 사람과 사귀면 어떨까?,연애|썸짝사랑,73,5,2505,지금 날 좋아하는 사람은?,관심사,2.1,44
2432,(미상:2432),연애|문제해결,36,1,2141,그 사람의 속마음,관심사,14.7,34
2432,(미상:2432),연애|문제해결,36,2,1210,우리 얼마나 오래 갈까?,관심사,7.8,18
2432,(미상:2432),연애|문제해결,36,3,34075,"불안한 사랑, 우리 관계의 미래는?",관심사,3.9,9
2432,(미상:2432),연애|문제해결,36,4,2329,화 풀어주는 법,관심사,3.9,9
2432,(미상:2432),연애|문제해결,36,5,2166,그 사람과 나의 사주 궁합,관심사,2.6,6
2441,우리 커플 스킨십 궁합은?,연애|궁합,104,1,1210,우리 얼마나 오래 갈까?,직접,18.8,15
2441,우리 커플 스킨십 궁합은?,연애|궁합,104,2,2141,그 사람의 속마음,직접,13.8,11
2441,우리 커플 스킨십 궁합은?,연애|궁합,104,3,523,결혼한다면 어떨까?,직접,12.5,10
2441,우리 커플 스킨십 궁합은?,연애|궁합,104,4,2166,그 사람과 나의 사주 궁합,관심사,5.2,136
2441,우리 커플 스킨십 궁합은?,연애|궁합,104,5,27376,결혼 OX 궁합: 이 사람과 결혼해도 될까?,관심사,4.5,119
2445,짝남이랑 사귈 수 있을까? : 고백 성공률 계산기,연애|썸짝사랑,83,1,2141,그 사람의 속마음,직접,13.9,10
2445,짝남이랑 사귈 수 있을까? : 고백 성공률 계산기,연애|썸짝사랑,83,2,17212,그 사람이 연락을 안 하는 이유,관심사,3.9,81
2445,짝남이랑 사귈 수 있을까? : 고백 성공률 계산기,연애|썸짝사랑,83,3,18648,내가 관심 있는 거 눈치챘을까?,관심사,2.8,59
2445,짝남이랑 사귈 수 있을까? : 고백 성공률 계산기,연애|썸짝사랑,83,4,16378,짝사랑 이루어질까?,관심사,2.4,49
2445,짝남이랑 사귈 수 있을까? : 고백 성공률 계산기,연애|썸짝사랑,83,5,2505,지금 날 좋아하는 사람은?,관심사,2.1,44
2449,그 사람과 가까워지는 법,연애|썸짝사랑,76,1,2141,그 사람의 속마음,직접,16.1,10
2449,그 사람과 가까워지는 법,연애|썸짝사랑,76,2,17212,그 사람이 연락을 안 하는 이유,관심사,3.9,81
2449,그 사람과 가까워지는 법,연애|썸짝사랑,76,3,18648,내가 관심 있는 거 눈치챘을까?,관심사,2.8,59
2449,그 사람과 가까워지는 법,연애|썸짝사랑,76,4,16378,짝사랑 이루어질까?,관심사,2.4,49
